row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,202406251749_PMA_dbgi_mapp_bk_blk_post01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post03.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_post02.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_mapp_bk_blk_pre03.mzML Peak area,202406251749_PMA_dbgi_blk_pre01.mzML Peak area,202406251749_PMA_dbgi_003179_01_01.mzML Peak area,202406251749_PMA_dbgi_003140_01_01.mzML Peak area,202406251749_PMA_dbgi_003180_01_01.mzML Peak area,202406251749_PMA_dbgi_003214_01_01.mzML Peak area,202406251749_PMA_dbgi_003187_01_01.mzML Peak area,202406251749_PMA_dbgi_003151_01_01.mzML Peak area,202406251749_PMA_dbgi_003164_01_01.mzML Peak area,202406251749_PMA_dbgi_003101_01_01.mzML Peak area,202406251749_PMA_dbgi_003154_01_01.mzML Peak area,202406251749_PMA_dbgi_003155_01_01.mzML Peak area,202406251749_PMA_dbgi_003223_01_01.mzML Peak area,202406251749_PMA_dbgi_003198_01_01.mzML Peak area,202406251749_PMA_dbgi_003185_01_01.mzML Peak area,202406251749_PMA_dbgi_003196_01_01.mzML Peak area,
2195,218.2115962250166,3.8129015,,,,,,,,,,,0,0,0,0,0,0,0,11339.591,4525.908,11519.698,43211.848,21031.031,0,11983.515,0,0,0,16544.28,5368.5225,0,0,
2196,321.1308981962228,3.815172,,,,,,,,,,,0,0,0,0,0,0,19100.377,0,0,0,0,0,0,0,0,5477.499,0,0,0,0,0,
2197,382.1278701591231,3.815456,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72881.86,0,0,
2198,299.14890558423093,3.8178427,,,,,,,,,,,0,0,0,0,0,0,7591.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2199,540.2905058805924,3.8200762,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12186.033,0,0,0,0,0,0,0,0,
2200,342.17024133759594,3.8228126,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,81061.47,0,0,0,0,621494.1,0,0,
2201,174.18534535362673,3.824579,,,,,,,,,,,0,0,0,0,0,0,0,3721.793,6444.9204,16882.047,24920.514,2847.5984,9431.16,7098.7295,4999.719,0,0,8884.225,5972.966,14484.271,8051.6753,
2202,177.0547165021632,3.8287585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13001.448,5882.027,0,0,0,0,2179.6392,0,
2203,284.1280634252603,3.8287807,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11933.01,0,53583.37,0,0,0,0,0,0,0,0,
2204,245.08085453368392,3.8308551,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133.5547,4335.6157,0,0,0,
2205,429.1158324128329,3.8308551,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16028.926,17515.83,0,0,0,
2206,392.1914961761613,3.8350618,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9768.491,
2207,208.1444700210299,3.8363,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19696.58,0,0,0,0,0,0,
2208,193.04963238443017,3.8380084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36371.05,0,
2209,411.19901372561696,3.8379893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810.9368,0,0,0,0,0,6355.505,
2210,507.1135790588455,3.8434427,,,,,,,,,,,0,0,0,0,0,0,0,0,15016.646,0,0,0,0,0,0,0,0,0,0,0,0,
2211,422.23548313241906,3.8442843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14735.686,0,0,0,0,0,0,0,0,
2212,326.1389673179654,3.8459995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141764.9,0,0,
2213,343.17357538874694,3.8459995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129512.85,0,0,
2214,251.12806085840893,3.8487046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9658.362,0,0,0,0,0,0,0,
2215,448.2180747862489,3.8487046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8517.795,0,0,0,0,0,0,0,
2216,355.17263545714593,3.8504176,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36464.082,8342.889,0,
2217,525.1582287962514,3.8514662,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7171.644,
2218,520.2027378853095,3.8584323,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7041.9346,31954.92,
2219,372.1804813086233,3.8592665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,71432.195,0,74965.375,0,0,0,0,50282.01,0,0,
2220,368.1126713954525,3.86207,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348595.6,0,0,
2221,147.04408076719372,3.862866,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9844.364,5052.759,0,9939.273,35744.617,
2222,295.1027154826249,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,104939.56,0,0,0,0,0,0,0,0,
2223,414.33717261345333,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,141993.94,0,0,0,0,0,0,0,0,
2224,457.1561123035894,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,59058.047,0,0,0,0,0,0,0,0,
2225,458.15962639452266,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10255.903,0,0,0,0,0,0,0,0,
2226,525.2870968024849,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1084545.9,0,0,0,0,0,0,0,0,
2227,527.7635748446088,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,132624.81,0,0,0,0,0,0,0,0,
2228,576.3905767156573,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,367537.75,0,0,0,0,0,0,0,0,
2229,1032.5389020700961,3.86758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,101637.734,0,0,0,0,0,0,0,0,
2230,435.74692298412543,3.8719614,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12438.645,0,0,0,0,0,0,0,0,
2231,516.774286366028,3.8719614,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,14795.443,0,0,0,0,0,0,0,0,
2232,459.22280629856715,3.873762,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,29042.79,0,0,0,0,0,7541.095,0,0,0,15694.893,
2233,481.2046866331794,3.8790157,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8020.4517,
2234,361.1645620826051,3.880169,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179.7144,0,0,0,
2235,354.16934841423716,3.8802452,,,,,,,,,,,0,0,0,0,0,0,0,0,18113.463,0,0,0,0,13509.482,0,0,0,0,178628.73,0,0,
2236,491.11863713223215,3.8815022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7797.057,0,
2237,513.100633859376,3.8815022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.4795,0,
2238,165.0546697438064,3.8835657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459.209,
2239,309.09676849867844,3.8835657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20742.348,
2240,473.1444710421279,3.8835657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9758.256,
2241,490.17066232627815,3.8835657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26615.281,
2242,495.1262801514087,3.8835657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15344.01,
2243,492.2085774596055,3.8856852,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4897.345,0,0,0,0,0,0,
2244,539.3016111854047,3.8879256,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,20426.188,0,0,0,0,0,0,0,0,
2245,547.3453960979027,3.8907914,,,,,,,,,,,0,0,0,0,0,0,0,0,3659.6921,0,0,0,0,0,0,0,9305.161,0,0,0,0,
2246,341.1580197490243,3.8935635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131454.95,0,0,
2247,340.15458385031883,3.893757,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,83028.586,0,15104.001,0,0,0,0,636020.5,0,0,
2248,397.1479226914389,3.8954973,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925.2104,12088.624,
2249,607.3197458144563,3.8978755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11080.868,0,0,0,0,0,0,0,0,
2250,464.24917195856256,3.9051373,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873.398,0,0,0,0,0,0,
2251,499.2154720844728,3.9069066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8649.431,0,0,0,0,0,
2252,414.15458443855664,3.908197,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009.438,0,0,
2253,455.2256573757931,3.9111333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567.439,0,0,0,
2254,462.1396140336817,3.9129593,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020.9995,0,0,0,0,
2255,441.1732767539443,3.914096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64271.773,0,0,28567.549,0,46774.293,0,
2256,337.1762446357252,3.9150903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,29229.459,0,5251.3687,0,0,0,0,0,0,0,
2257,436.217794277718,3.9160225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101526.45,0,0,16475.312,0,29999.193,0,
2258,338.1963875094691,3.9235377,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184487.52,0,0,0,0,0,
2259,147.0441067080549,3.9266384,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19892.592,0,0,0,0,
2260,163.0389317618537,3.9266384,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747.6875,0,0,0,0,
2261,445.11309355894184,3.9266384,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8335.6,0,0,0,0,
2262,545.329841270533,3.9266384,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9152.176,0,0,0,0,
2263,449.08609288576145,3.9268029,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8166.8945,
2264,867.3950694335139,3.929371,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6159.9497,0,0,0,0,0,
2265,211.13291459755698,3.931942,,,,,,,,,,,0,0,0,0,0,0,0,0,5222.616,0,0,0,0,0,0,21137.236,0,0,0,0,0,
2266,332.09205716009365,3.935511,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4102272.0,0,114176.66,0,0,0,0,0,0,0,
2267,189.07773511153238,3.9403467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27273.814,0,0,
2268,312.1964860882497,3.9403467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850.654,0,0,
2269,352.11839959680185,3.9403467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914410.0,0,0,
2270,353.1211902358459,3.9403467,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845868.94,0,0,
2271,311.23715555855176,3.9430897,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9093.772,0,0,0,0,0,
2272,332.1858978042175,3.9430897,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146955.33,0,0,0,0,0,
2273,253.10700275977769,3.9450161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17806.693,0,
2274,415.15996646170794,3.9450161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42669.664,0,
2275,145.04962582266498,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,37763.223,0,0,0,0,0,0,0,0,
2276,163.06018021327992,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,66546.87,0,0,0,0,0,0,0,0,
2277,241.07107280022066,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,30052.137,0,0,0,0,0,0,0,0,
2278,259.0817324066965,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,35684.99,0,0,0,0,0,0,0,0,
2279,295.1028219741156,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,735030.0,0,0,0,0,0,0,0,0,
2280,312.1294162564567,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,54665.54,0,0,0,0,0,0,0,0,
2281,416.35303839068393,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1080760.8,0,0,0,0,0,0,0,0,
2282,436.7550399364079,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,100636.55,0,0,0,0,0,0,0,0,
2283,451.7611978857321,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25529.52,0,0,0,0,0,0,0,0,
2284,457.15610448946273,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,418374.78,0,0,0,0,0,0,0,0,
2285,474.1837325659781,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25282.443,0,0,0,0,0,0,0,0,
2286,517.7823481603419,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,109438.52,0,0,0,0,0,0,0,0,
2287,528.7715356329838,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,492270.97,0,0,0,0,0,0,0,0,
2288,555.2965024675614,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,73159.65,0,0,0,0,0,0,0,0,
2289,578.4063818769766,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2618626.0,0,0,0,0,0,0,0,0,
2290,619.2088482726776,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,21639.873,0,0,0,0,0,0,0,0,
2291,1034.5549980663573,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,697803.25,0,0,0,0,0,0,0,0,
2292,1035.0562130923286,3.9462647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,39446.51,0,0,0,0,0,0,0,0,
2293,321.07600322365886,3.9465861,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28816.885,0,0,
2294,326.17558631955944,3.9490764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5597.479,0,117574.48,0,0,0,0,0,0,0,
2295,368.14934218957666,3.9490764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,128407.586,0,50685.21,0,0,0,0,0,0,0,
2296,540.7832679133917,3.9498177,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7735.338,0,0,0,0,0,0,0,0,0,0,
2297,698.411370945471,3.9530525,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422.627,0,0,0,8646.558,
2298,476.249278479129,3.954675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12907.462,7105.9526,0,11582.508,10399.077,
2299,314.1392026685401,3.9560196,,,,,,,,,,,0,0,0,0,0,0,0,11479.678,0,0,0,0,53270.664,0,0,0,0,0,5381.989,0,0,
2300,526.2943679622258,3.9569886,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7109279.5,0,0,5135.4136,12318.565,0,0,0,0,
2301,234.20653011820698,3.9598212,,,,,,,,,,,0,0,0,0,0,0,0,32815.375,60875.473,285075.53,256811.56,78959.23,29781.818,157908.44,15248.504,9303.415,0,132583.34,85649.195,174775.56,56926.035,
2302,524.2492559423207,3.9617765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17347.99,0,0,0,
2303,529.2046177460735,3.9617765,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11095.398,0,0,0,
2304,181.12230300898267,3.962449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733.846,0,0,0,0,0,0,
2305,594.3123044060621,3.962449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001.4893,0,0,0,0,0,0,
2306,599.2676348064177,3.962449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33089.164,0,0,0,0,0,0,
2307,459.2230597281652,3.9642727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7753.0024,0,86141.016,0,0,0,0,0,0,0,4113.259,
2308,235.20980600232363,3.966095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20647.771,0,
2309,325.1130994924223,3.9690483,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10416.645,0,271088.47,0,0,0,0,0,0,0,0,
2310,421.2742046520467,3.9745147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15045.676,0,0,0,0,0,
2311,439.28474929931417,3.9745147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27408.02,0,0,0,0,0,
2312,659.3407157624954,3.9745147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6201.4365,0,0,0,0,0,
2313,316.15495537119574,3.9782066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9885.964,0,0,
2314,454.1856787972288,3.9782066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9809.443,0,0,
2315,434.27514168589477,3.97828,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6010.1484,0,3602.192,3003.5247,0,0,7470.871,
2316,556.2755409596064,3.978269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296.699,
2317,561.2307530836307,3.978269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13343.215,
2318,149.13256167573977,3.978976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25026.205,0,0,0,0,0,0,
2319,462.30608767298634,3.978976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5138.3833,0,0,0,0,0,0,
2320,457.2950026337787,3.9790626,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450.799,0,0,0,0,0,
2321,439.23045979543974,3.979418,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87720.984,0,24964.695,38664.99,0,0,38865.21,
2322,356.14947202452277,3.9898114,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11493.611,0,0,0,0,14080.037,0,0,
2323,541.7911268578713,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,115276.23,0,0,0,0,0,0,0,0,0,0,
2324,544.2685340743233,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24213.14,0,0,0,0,0,0,0,0,0,0,
2325,579.3893057196933,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,59499.297,0,0,0,0,0,0,0,0,0,0,
2326,741.4420802269136,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17793.238,0,0,0,0,0,0,0,0,0,0,
2327,1065.5482291580981,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,103008.164,0,0,0,0,0,0,0,0,0,0,
2328,1100.584989035026,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24211.33,0,0,0,0,0,0,0,0,0,0,
2329,1105.540039320109,3.9918318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24597.178,0,0,0,0,0,0,0,0,0,0,
2330,540.2444853866839,3.9932542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5806.2744,
2331,522.291074932488,3.9948556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10511.704,0,0,0,
2332,527.2466188523903,3.9986463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.403,0,0,0,0,
2333,487.2150920213688,4.0021095,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7255.6113,0,
2334,547.3452048601266,4.003596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10880.158,
2335,163.0389817096447,4.008988,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317.057,0,0,0,0,
2336,496.2753531482008,4.00929,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8002.104,0,0,0,0,0,0,
2337,612.3227422618404,4.00929,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812.3574,0,0,0,0,0,0,
2338,355.17268608514473,4.0112553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541.98,0,
2339,368.19154425104057,4.015199,,,,,,,,,,,0,0,0,0,0,0,0,0,4475.967,0,0,0,0,0,0,0,0,0,0,0,0,
2340,352.15278766171167,4.016248,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418555.84,0,0,
2341,353.15651884761087,4.016248,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88841.01,0,0,
2342,380.1490361284714,4.016248,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601.14,0,0,
2343,441.2462381157298,4.017166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338437.2,110660.05,0,4107.2236,372537.66,
2344,203.17955424609173,4.0191364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92697.7,17034.455,0,0,277247.94,
2345,239.20054840392103,4.0191364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30377.34,6232.906,0,0,103010.625,
2346,323.1828737804243,4.0194774,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11928.075,0,0,0,0,0,0,0,0,0,0,
2347,133.10134776805228,4.0202136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10004.54,0,0,0,33618.707,
2348,135.1169690035853,4.0202136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19058.3,0,0,0,65117.625,
2349,383.2429796152933,4.0202136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265.287,0,0,0,47078.523,
2350,401.25351264885285,4.0202136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14683.199,0,0,0,50976.555,
2351,419.263956975767,4.0202136,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11736.394,0,0,0,40699.27,
2352,161.13254955727774,4.0215397,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21473.367,
2353,143.10676823802046,4.023279,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13304.389,0,0,0,46315.758,
2354,348.16537561318086,4.0246167,,,,,,,,,,,0,0,0,0,0,0,0,5814.278,0,0,0,0,0,0,0,0,0,0,0,0,0,
2355,540.3096028182462,4.0266266,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,63183.062,0,0,0,0,0,0,0,0,
2356,503.15591766277043,4.0334263,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7465.3047,0,0,0,0,0,0,0,0,0,0,0,
2357,464.32187452236826,4.03641,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154.5605,0,21343.908,8843.564,0,0,38152.418,
2358,221.19005297188147,4.0375476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19639.672,0,308632.8,72317.125,0,0,928389.0,
2359,149.1325734511113,4.0402775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19154.188,0,0,0,0,0,0,
2360,366.1324695158594,4.040968,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,50532.918,3600.1702,0,0,0,0,0,0,0,0,
2361,336.12281320485783,4.043469,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54542.55,0,0,
2362,462.3061733110692,4.0466037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9626.461,0,0,2775.8376,0,0,0,
2363,167.14308649966125,4.046896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498.189,0,0,0,0,0,7933.72,
2364,478.19209187126216,4.048721,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083.737,0,0,0,35106.746,
2365,391.1363093917255,4.0510383,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089.8467,0,
2366,309.0967813124587,4.0512085,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344.339,0,0,10461.489,
2367,340.21234944840137,4.0520287,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99846.46,0,0,0,0,0,
2368,439.2304833241628,4.052244,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88696.4,0,22583.777,27596.998,0,0,37820.598,
2369,511.2888032448554,4.0537515,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,38315.156,0,0,0,0,0,0,0,0,
2370,513.7663058141188,4.0537515,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11560.312,0,0,0,0,0,0,0,0,
2371,526.264813977964,4.059258,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21828.955,
